id,link,segment_id,start,end,sentiment,happy,sad,anger,surprise,disgust,fear
0YdYFtVdlWE,https://youtube.com/watch?v=0YdYFtVdlWE,17,21.7619047619,28.9777777778,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
0YdYFtVdlWE,https://youtube.com/watch?v=0YdYFtVdlWE,18,27.9777777778,31.5419501134,-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
0YdYFtVdlWE,https://youtube.com/watch?v=0YdYFtVdlWE,19,32.0385487528,35.283446712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0YdYFtVdlWE,https://youtube.com/watch?v=0YdYFtVdlWE,20,34.283446712,39.4240362812,-0.6666667,0.0,0.0,0.6666667,0.33333334,0.33333334,0.0
0YdYFtVdlWE,https://youtube.com/watch?v=0YdYFtVdlWE,21,38.4240362812,45.7995464853,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
1JQ9UCBEmCU,https://youtube.com/watch?v=1JQ9UCBEmCU,0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1JQ9UCBEmCU,https://youtube.com/watch?v=1JQ9UCBEmCU,1,1.249,5.332,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0
1JQ9UCBEmCU,https://youtube.com/watch?v=1JQ9UCBEmCU,2,4.751,11.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1JQ9UCBEmCU,https://youtube.com/watch?v=1JQ9UCBEmCU,3,11.306,14.122,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
1JQ9UCBEmCU,https://youtube.com/watch?v=1JQ9UCBEmCU,4,25.952,35.453,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
1JQ9UCBEmCU,https://youtube.com/watch?v=1JQ9UCBEmCU,5,34.942,40.282,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
1ZjIX9AK860,https://youtube.com/watch?v=1ZjIX9AK860,0,0.0,14.401,0.33333334,0.0,0.0,0.0,0.0,0.0,0.6666667
1ZjIX9AK860,https://youtube.com/watch?v=1ZjIX9AK860,1,24.675,30.854,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.33333334
1ZjIX9AK860,https://youtube.com/watch?v=1ZjIX9AK860,2,34.134,39.813,1.6666666,1.0,0.0,0.0,0.0,0.0,0.0
27v7Blr0vjw,https://youtube.com/watch?v=27v7Blr0vjw,0,0.0,12.366,-0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0
27v7Blr0vjw,https://youtube.com/watch?v=27v7Blr0vjw,1,15.077,25.855,-0.33333334,0.0,0.0,0.6666667,0.0,0.0,0.33333334
27v7Blr0vjw,https://youtube.com/watch?v=27v7Blr0vjw,2,24.855,26.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27v7Blr0vjw,https://youtube.com/watch?v=27v7Blr0vjw,3,25.034,26.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27v7Blr0vjw,https://youtube.com/watch?v=27v7Blr0vjw,4,25.254,27.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2BuFtglEcaY,https://youtube.com/watch?v=2BuFtglEcaY,0,0.0,19.38,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2BuFtglEcaY,https://youtube.com/watch?v=2BuFtglEcaY,1,18.819,26.952,2.3333333,2.0,0.0,0.0,0.0,0.0,0.0
2BuFtglEcaY,https://youtube.com/watch?v=2BuFtglEcaY,2,104.953,118.594,1.6666666,2.0,0.0,0.0,0.0,0.0,0.0
2BuFtglEcaY,https://youtube.com/watch?v=2BuFtglEcaY,3,118.472,129.02,2.3333333,1.6666666,0.0,0.0,0.0,0.0,0.0
2BuFtglEcaY,https://youtube.com/watch?v=2BuFtglEcaY,4,128.878,132.443,2.3333333,3.0,0.0,0.0,0.0,0.0,0.0
2BuFtglEcaY,https://youtube.com/watch?v=2BuFtglEcaY,5,131.702,147.169,2.0,2.3333333,0.0,0.0,0.0,0.0,0.0
2BuFtglEcaY,https://youtube.com/watch?v=2BuFtglEcaY,6,146.209,149.554,1.3333334,1.6666666,0.0,0.0,0.0,0.0,0.0
2BuFtglEcaY,https://youtube.com/watch?v=2BuFtglEcaY,7,26.401,53.332,2.6666667,2.6666667,0.0,0.0,0.0,0.0,0.0
2BuFtglEcaY,https://youtube.com/watch?v=2BuFtglEcaY,8,53.051,60.776,-1.6666666,0.0,2.0,0.0,0.0,0.0,0.0
2BuFtglEcaY,https://youtube.com/watch?v=2BuFtglEcaY,9,60.175,70.194,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2BuFtglEcaY,https://youtube.com/watch?v=2BuFtglEcaY,10,69.683,81.488,2.0,1.6666666,0.6666667,0.0,0.0,0.0,0.0
2BuFtglEcaY,https://youtube.com/watch?v=2BuFtglEcaY,11,80.488,83.893,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2BuFtglEcaY,https://youtube.com/watch?v=2BuFtglEcaY,12,83.222,89.061,1.3333334,1.0,0.33333334,0.0,0.0,0.0,0.0
2BuFtglEcaY,https://youtube.com/watch?v=2BuFtglEcaY,13,89.727,97.602,2.0,1.6666666,0.0,0.0,0.0,0.0,0.0
2BuFtglEcaY,https://youtube.com/watch?v=2BuFtglEcaY,14,97.55,105.614,1.6666666,1.0,0.33333334,0.0,0.0,0.0,0.0
31tcuDMQ_H8,https://youtube.com/watch?v=31tcuDMQ_H8,0,2.935,18.063,1.6666666,1.3333334,0.0,0.33333334,0.0,0.0,0.0
31tcuDMQ_H8,https://youtube.com/watch?v=31tcuDMQ_H8,1,89.089,93.98,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
31tcuDMQ_H8,https://youtube.com/watch?v=31tcuDMQ_H8,2,107.148,120.121,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
31tcuDMQ_H8,https://youtube.com/watch?v=31tcuDMQ_H8,3,129.497,143.537,-1.3333334,0.0,0.6666667,0.0,0.0,0.0,0.6666667
31tcuDMQ_H8,https://youtube.com/watch?v=31tcuDMQ_H8,4,144.194,153.684,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
31tcuDMQ_H8,https://youtube.com/watch?v=31tcuDMQ_H8,5,30.602,38.476,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
31tcuDMQ_H8,https://youtube.com/watch?v=31tcuDMQ_H8,6,37.476,42.677,0.33333334,0.33333334,0.6666667,0.0,0.0,0.0,0.0
31tcuDMQ_H8,https://youtube.com/watch?v=31tcuDMQ_H8,7,49.279,59.239,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0
31tcuDMQ_H8,https://youtube.com/watch?v=31tcuDMQ_H8,8,66.52,80.012,-0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0
32j1yMF37hA,https://youtube.com/watch?v=32j1yMF37hA,0,19.417,23.77,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
32j1yMF37hA,https://youtube.com/watch?v=32j1yMF37hA,1,23.029,27.89,-0.33333334,0.0,0.33333334,1.0,0.33333334,0.0,0.0
32j1yMF37hA,https://youtube.com/watch?v=32j1yMF37hA,2,26.89,30.385,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,0,0.0,11.258,1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,1,12.104,18.332,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,2,72.676,77.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,3,77.405,85.719,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,4,86.445,89.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,5,89.209,99.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,6,100.054,112.468,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,7,113.613,117.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,8,117.923,126.636,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,9,126.773,134.937,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,10,135.703,139.686,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,11,139.674,145.473,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,12,18.819,26.463,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,13,145.191,151.14,0.33333334,0.33333334,0.0,0.0,0.0,0.33333334,0.33333334
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,14,151.776,155.41,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,15,155.628,160.259,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,16,160.457,174.367,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,17,173.367,176.882,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,18,177.907,182.14,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,19,182.546,188.615,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,20,188.972,198.063,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,21,197.263,202.613,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,22,26.731,34.884,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,23,35.421,40.192,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,24,40.709,46.737,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,25,47.643,52.335,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,26,52.791,57.932,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,27,57.76,62.302,1.3333334,0.33333334,0.0,0.0,0.0,0.0,0.0
3DgOMTs3A1E,https://youtube.com/watch?v=3DgOMTs3A1E,28,62.489,71.84,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
3OMgvtWNHp4,https://youtube.com/watch?v=3OMgvtWNHp4,0,0.0,7.686,0.0,0.33333334,0.33333334,0.6666667,0.0,0.33333334,0.0
3OMgvtWNHp4,https://youtube.com/watch?v=3OMgvtWNHp4,1,8.422,11.567,-0.6666667,0.0,0.6666667,0.6666667,0.0,0.0,0.0
3OMgvtWNHp4,https://youtube.com/watch?v=3OMgvtWNHp4,2,47.673,50.718,-0.6666667,0.0,0.0,0.0,0.0,0.6666667,0.0
3OMgvtWNHp4,https://youtube.com/watch?v=3OMgvtWNHp4,3,11.565,13.762,0.33333334,0.6666667,0.33333334,0.0,0.0,0.0,0.0
3OMgvtWNHp4,https://youtube.com/watch?v=3OMgvtWNHp4,4,13.541,20.936,-2.3333333,0.0,0.6666667,0.6666667,0.0,1.0,0.0
3OMgvtWNHp4,https://youtube.com/watch?v=3OMgvtWNHp4,5,31.58,33.557,-0.33333334,0.0,1.3333334,0.33333334,0.0,0.0,0.0
3OMgvtWNHp4,https://youtube.com/watch?v=3OMgvtWNHp4,6,43.512,47.236,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0
3OMgvtWNHp4,https://youtube.com/watch?v=3OMgvtWNHp4,7,46.236,48.673,-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
3sUS8vXbRwg,https://youtube.com/watch?v=3sUS8vXbRwg,0,0.0,13.244,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0
3sUS8vXbRwg,https://youtube.com/watch?v=3sUS8vXbRwg,1,74.771,82.496,1.6666666,1.6666666,0.0,0.0,1.0,0.0,0.0
3sUS8vXbRwg,https://youtube.com/watch?v=3sUS8vXbRwg,2,82.484,94.928,2.0,1.6666666,0.0,0.0,1.0,0.0,0.0
3sUS8vXbRwg,https://youtube.com/watch?v=3sUS8vXbRwg,3,94.985,101.114,2.0,2.3333333,0.0,0.0,0.0,0.0,0.0
3sUS8vXbRwg,https://youtube.com/watch?v=3sUS8vXbRwg,4,18.2,23.59,0.33333334,1.6666666,0.0,0.33333334,0.6666667,0.33333334,0.33333334
44MVdpDEQJs,https://youtube.com/watch?v=44MVdpDEQJs,0,0.0,2.987,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
44MVdpDEQJs,https://youtube.com/watch?v=44MVdpDEQJs,1,2.246,9.322,-0.6666667,0.0,1.0,0.0,0.0,0.0,0.0
44MVdpDEQJs,https://youtube.com/watch?v=44MVdpDEQJs,2,8.562,23.341,-1.3333334,0.0,1.3333334,0.0,0.0,0.0,0.0
44MVdpDEQJs,https://youtube.com/watch?v=44MVdpDEQJs,3,36.997,45.849,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
4CKhrjuuofk,https://youtube.com/watch?v=4CKhrjuuofk,0,0.0,6.19,-1.6666666,0.33333334,0.6666667,0.0,0.0,0.0,0.33333334
4CKhrjuuofk,https://youtube.com/watch?v=4CKhrjuuofk,1,6.367,13.523,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
4CKhrjuuofk,https://youtube.com/watch?v=4CKhrjuuofk,2,12.722,15.449,-0.33333334,0.0,0.33333334,0.33333334,0.0,0.0,0.0
4CKhrjuuofk,https://youtube.com/watch?v=4CKhrjuuofk,3,14.449,16.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4CKhrjuuofk,https://youtube.com/watch?v=4CKhrjuuofk,4,15.217,18.691,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
4CKhrjuuofk,https://youtube.com/watch?v=4CKhrjuuofk,5,18.1,27.391,0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0
4CKhrjuuofk,https://youtube.com/watch?v=4CKhrjuuofk,6,26.731,29.317,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
4CKhrjuuofk,https://youtube.com/watch?v=4CKhrjuuofk,7,28.317,33.009,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
4CKhrjuuofk,https://youtube.com/watch?v=4CKhrjuuofk,8,46.995,52.933,-1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
6KvG5VbLalY,https://youtube.com/watch?v=6KvG5VbLalY,0,0.0,16.177,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.33333334
6KvG5VbLalY,https://youtube.com/watch?v=6KvG5VbLalY,1,84.06,88.562,2.0,2.0,0.0,0.0,0.0,0.0,0.0
6KvG5VbLalY,https://youtube.com/watch?v=6KvG5VbLalY,2,88.41,95.776,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
6KvG5VbLalY,https://youtube.com/watch?v=6KvG5VbLalY,3,73.075,85.06,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0
6WDchK7TuL8,https://youtube.com/watch?v=6WDchK7TuL8,0,0.0,15.419,1.3333334,0.33333334,0.0,0.0,0.0,0.0,0.0
6WDchK7TuL8,https://youtube.com/watch?v=6WDchK7TuL8,1,14.419,29.207,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
6WDchK7TuL8,https://youtube.com/watch?v=6WDchK7TuL8,2,43.652,53.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6YNAmRjpxlA,https://youtube.com/watch?v=6YNAmRjpxlA,0,0.0,23.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6YNAmRjpxlA,https://youtube.com/watch?v=6YNAmRjpxlA,1,22.909,26.134,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
6YNAmRjpxlA,https://youtube.com/watch?v=6YNAmRjpxlA,2,52.991,56.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6YNAmRjpxlA,https://youtube.com/watch?v=6YNAmRjpxlA,3,55.795,58.032,0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0
7sgAWvbLtiM,https://youtube.com/watch?v=7sgAWvbLtiM,0,1.44807256236,5.3514739229,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0
7sgAWvbLtiM,https://youtube.com/watch?v=7sgAWvbLtiM,1,4.63083900227,10.5197278912,1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
7sgAWvbLtiM,https://youtube.com/watch?v=7sgAWvbLtiM,2,9.9188208617,23.6498866213,0.6666667,1.6666666,0.0,0.0,0.0,0.0,0.0
7sgAWvbLtiM,https://youtube.com/watch?v=7sgAWvbLtiM,3,23.1287981859,28.0798185941,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
7sgAWvbLtiM,https://youtube.com/watch?v=7sgAWvbLtiM,4,28.2770975057,31.1428571429,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
7sgAWvbLtiM,https://youtube.com/watch?v=7sgAWvbLtiM,5,30.5020408163,34.8344671202,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
7sgAWvbLtiM,https://youtube.com/watch?v=7sgAWvbLtiM,6,34.1637188209,37.8675736961,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
7sgAWvbLtiM,https://youtube.com/watch?v=7sgAWvbLtiM,7,37.4263038549,39.7433106576,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0
8Cp8c-eQELQ,https://youtube.com/watch?v=8Cp8c-eQELQ,0,0.0,21.525,1.3333334,1.3333334,0.0,0.0,0.33333334,0.0,0.0
8Cp8c-eQELQ,https://youtube.com/watch?v=8Cp8c-eQELQ,1,109.732,115.78,0.6666667,0.0,0.33333334,0.0,0.0,0.0,0.0
8Cp8c-eQELQ,https://youtube.com/watch?v=8Cp8c-eQELQ,2,115.309,128.721,0.33333334,0.33333334,0.6666667,0.0,0.0,0.0,0.33333334
8Cp8c-eQELQ,https://youtube.com/watch?v=8Cp8c-eQELQ,3,127.811,137.102,1.6666666,0.6666667,0.0,0.0,0.0,0.0,0.0
8Cp8c-eQELQ,https://youtube.com/watch?v=8Cp8c-eQELQ,4,136.731,147.708,0.6666667,0.0,0.6666667,0.0,0.0,0.0,0.6666667
8Cp8c-eQELQ,https://youtube.com/watch?v=8Cp8c-eQELQ,5,147.277,158.084,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
8Cp8c-eQELQ,https://youtube.com/watch?v=8Cp8c-eQELQ,6,157.493,165.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8Cp8c-eQELQ,https://youtube.com/watch?v=8Cp8c-eQELQ,7,181.609,186.131,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
8Cp8c-eQELQ,https://youtube.com/watch?v=8Cp8c-eQELQ,8,185.131,193.085,1.0,2.0,0.0,0.0,0.0,0.0,0.0
8Cp8c-eQELQ,https://youtube.com/watch?v=8Cp8c-eQELQ,9,37.317,58.63,1.6666666,0.6666667,0.0,0.0,0.0,0.0,0.0
8Cp8c-eQELQ,https://youtube.com/watch?v=8Cp8c-eQELQ,10,85.178,89.57,0.6666667,0.6666667,1.0,0.0,0.33333334,0.0,0.0
8Cp8c-eQELQ,https://youtube.com/watch?v=8Cp8c-eQELQ,11,89.149,95.068,1.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
8Cp8c-eQELQ,https://youtube.com/watch?v=8Cp8c-eQELQ,12,94.556,106.232,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
AepwIhSbAws,https://youtube.com/watch?v=AepwIhSbAws,0,0.0,13.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AepwIhSbAws,https://youtube.com/watch?v=AepwIhSbAws,1,22.62,36.59,-1.3333334,0.0,0.6666667,0.33333334,0.0,0.0,0.6666667
AepwIhSbAws,https://youtube.com/watch?v=AepwIhSbAws,2,37.945,61.185,-1.6666666,0.0,1.0,1.0,0.0,0.33333334,0.33333334
AepwIhSbAws,https://youtube.com/watch?v=AepwIhSbAws,3,60.584,74.973,-1.3333334,0.0,1.3333334,0.6666667,0.0,0.33333334,0.33333334
AepwIhSbAws,https://youtube.com/watch?v=AepwIhSbAws,4,81.327,94.718,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
BRdw-_dbJXc,https://youtube.com/watch?v=BRdw-_dbJXc,0,6.167,17.175,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
BRdw-_dbJXc,https://youtube.com/watch?v=BRdw-_dbJXc,1,56.822,65.924,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
BRdw-_dbJXc,https://youtube.com/watch?v=BRdw-_dbJXc,2,71.09,80.79,0.33333334,0.6666667,0.33333334,0.0,0.0,0.0,0.6666667
BRdw-_dbJXc,https://youtube.com/watch?v=BRdw-_dbJXc,3,80.468,87.395,1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
BRdw-_dbJXc,https://youtube.com/watch?v=BRdw-_dbJXc,4,93.688,99.388,-0.6666667,0.6666667,0.0,0.33333334,0.0,0.0,0.0
BRdw-_dbJXc,https://youtube.com/watch?v=BRdw-_dbJXc,5,106.888,112.378,0.6666667,0.33333334,0.0,0.6666667,0.0,0.0,0.0
BRdw-_dbJXc,https://youtube.com/watch?v=BRdw-_dbJXc,6,38.324,43.116,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
BRdw-_dbJXc,https://youtube.com/watch?v=BRdw-_dbJXc,7,47.723,52.484,-0.33333334,0.0,1.0,0.6666667,0.0,0.0,0.0
